year,month,day,decimal_date,ppm,n_days,date,imputed
2010,10,17,2010.7932,387.62,7,2010-10-17,0
2010,10,24,2010.8123,388.02,7,2010-10-24,0
2010,10,31,2010.8315,388.24,7,2010-10-31,0
2010,11,7,2010.8507,388.25,7,2010-11-07,0
2010,11,14,2010.8699,388.82,7,2010-11-14,0
2010,11,21,2010.889,389.69,7,2010-11-21,0
2010,11,28,2010.9082,389.86,6,2010-11-28,0
2010,12,5,2010.9274,389.97,6,2010-12-05,0
2010,12,12,2010.9466,389.64,7,2010-12-12,0
2010,12,19,2010.9658,390.34,7,2010-12-19,0
2010,12,26,2010.9849,390.13,6,2010-12-26,0
2011,1,2,2011.0041,391.74,7,2011-01-02,0
2011,1,9,2011.0233,390.96,6,2011-01-09,0
2011,1,16,2011.0425,391.7,6,2011-01-16,0
2011,1,23,2011.0616,391.56,7,2011-01-23,0
2011,1,30,2011.0808,392.26,7,2011-01-30,0
2011,2,6,2011.1,391.63,7,2011-02-06,0
2011,2,13,2011.1192,391.84,7,2011-02-13,0
2011,2,20,2011.1384,392.24,7,2011-02-20,0
2011,2,27,2011.1575,392.26,7,2011-02-27,0
2011,3,6,2011.1767,392.07,7,2011-03-06,0
2011,3,13,2011.1959,392.69,7,2011-03-13,0
2011,3,20,2011.2151,393.09,6,2011-03-20,0
2011,3,27,2011.2342,394.21,6,2011-03-27,0
2011,4,3,2011.2534,393.19,7,2011-04-03,0
2011,4,10,2011.2726,393.28,7,2011-04-10,0
2011,4,17,2011.2918,393.73,6,2011-04-17,0
2011,4,24,2011.311,393.5,6,2011-04-24,0
2011,5,1,2011.3301,394.33,6,2011-05-01,0
2011,5,8,2011.3493,393.08,7,2011-05-08,0
2011,5,15,2011.3685,395.1,7,2011-05-15,0
2011,5,22,2011.3877,395.29,6,2011-05-22,0
2011,5,29,2011.4068,394.41,7,2011-05-29,0
2011,6,5,2011.426,393.7,5,2011-06-05,0
2011,6,12,2011.4452,394,7,2011-06-12,0
2011,6,19,2011.4644,393.75,7,2011-06-19,0
2011,6,26,2011.4836,393.65,7,2011-06-26,0
2011,7,3,2011.5027,393.71,7,2011-07-03,0
2011,7,10,2011.5219,393.49,4,2011-07-10,0
2011,7,17,2011.5411,391.52,6,2011-07-17,0
2011,7,24,2011.5603,392.19,6,2011-07-24,0
2011,7,31,2011.5795,391.4,7,2011-07-31,0
2011,8,7,2011.5986,390.8,5,2011-08-07,0
2011,8,14,2011.6178,390.34,7,2011-08-14,0
2011,8,21,2011.637,389.59,7,2011-08-21,0
2011,8,28,2011.6562,389.7,5,2011-08-28,0
2011,9,4,2011.6753,389.24,4,2011-09-04,0
2011,9,11,2011.6945,389.35,6,2011-09-11,0
2011,9,18,2011.7137,389.29,7,2011-09-18,0
2011,9,25,2011.7329,388.87,7,2011-09-25,0
2011,10,2,2011.7521,388.98,7,2011-10-02,0
2011,10,9,2011.7712,389.01,7,2011-10-09,0
2011,10,16,2011.7904,389.23,7,2011-10-16,0
2011,10,23,2011.8096,389.44,7,2011-10-23,0
2011,10,30,2011.8288,389.81,7,2011-10-30,0
2011,11,6,2011.8479,389.97,6,2011-11-06,0
2011,11,13,2011.8671,390.66,6,2011-11-13,0
2011,11,20,2011.8863,390.7,7,2011-11-20,0
2011,11,27,2011.9055,391.34,7,2011-11-27,0
2011,12,4,2011.9247,391.56,7,2011-12-04,0
2011,12,11,2011.9438,392.21,6,2011-12-11,0
2011,12,18,2011.963,392.65,4,2011-12-18,0
2011,12,25,2011.9822,392.4,7,2011-12-25,0
2012,1,1,2012.0014,393.15,7,2012-01-01,0
2012,1,8,2012.0205,393.57,6,2012-01-08,0
2012,1,15,2012.0396,393.17,7,2012-01-15,0
2012,1,22,2012.0587,393.53,7,2012-01-22,0
2012,1,29,2012.0779,393.43,6,2012-01-29,0
2012,2,5,2012.097,393.9,7,2012-02-05,0
2012,2,12,2012.1161,393.68,7,2012-02-12,0
2012,2,19,2012.1352,394.61,5,2012-02-19,0
2012,2,26,2012.1544,394.45,7,2012-02-26,0
2012,3,4,2012.1735,393.73,7,2012-03-04,0
2012,3,11,2012.1926,394.46,7,2012-03-11,0
2012,3,18,2012.2117,394.98,7,2012-03-18,0
2012,3,25,2012.2309,395.32,6,2012-03-25,0
2012,4,1,2012.25,395.51,7,2012-04-01,0
2012,4,8,2012.2691,396.81,6,2012-04-08,0
2012,4,15,2012.2883,396.35,7,2012-04-15,0
2012,4,22,2012.3074,396.8,7,2012-04-22,0
2012,4,29,2012.3265,397.11,7,2012-04-29,0
2012,5,6,2012.3456,397.32,7,2012-05-06,0
2012,5,13,2012.3648,397.18,7,2012-05-13,0
2012,5,20,2012.3839,396.31,7,2012-05-20,0
2012,5,27,2012.403,396.48,6,2012-05-27,0
2012,6,3,2012.4221,395.93,7,2012-06-03,0
2012,6,10,2012.4413,396.43,6,2012-06-10,0
2012,6,17,2012.4604,395.77,7,2012-06-17,0
2012,6,24,2012.4795,395.45,6,2012-06-24,0
2012,7,1,2012.4986,395.15,6,2012-07-01,0
2012,7,8,2012.5178,394.56,6,2012-07-08,0
2012,7,15,2012.5369,394.66,7,2012-07-15,0
2012,7,22,2012.556,394.28,4,2012-07-22,0
2012,7,29,2012.5751,393.62,7,2012-07-29,0
2012,8,5,2012.5943,393.43,6,2012-08-05,0
2012,8,12,2012.6134,392.71,7,2012-08-12,0
2012,8,19,2012.6325,391.57,7,2012-08-19,0
2012,8,26,2012.6516,391.99,7,2012-08-26,0
2012,9,2,2012.6708,392.06,6,2012-09-02,0
2012,9,9,2012.6899,391.1,6,2012-09-09,0
2012,9,16,2012.709,390.99,7,2012-09-16,0
2012,9,23,2012.7281,391.09,6,2012-09-23,0
2012,9,30,2012.7473,391.02,7,2012-09-30,0
2012,10,7,2012.7664,391.18,6,2012-10-07,0
2012,10,14,2012.7855,391.12,6,2012-10-14,0
2012,10,21,2012.8046,391.56,6,2012-10-21,0
2012,10,28,2012.8238,391.78,6,2012-10-28,0
2012,11,4,2012.8429,392.52,7,2012-11-04,0
2012,11,11,2012.862,393.48,7,2012-11-11,0
2012,11,18,2012.8811,393.39,7,2012-11-18,0
2012,11,25,2012.9003,393.93,7,2012-11-25,0
2012,12,2,2012.9194,393.88,6,2012-12-02,0
2012,12,9,2012.9385,394.62,7,2012-12-09,0
2012,12,16,2012.9577,394.75,7,2012-12-16,0
2012,12,23,2012.9768,395.06,6,2012-12-23,0
2012,12,30,2012.9959,394.72,6,2012-12-30,0
2013,1,6,2013.0151,395.6,6,2013-01-06,0
2013,1,13,2013.0342,396.21,6,2013-01-13,0
2013,1,20,2013.0534,396.01,7,2013-01-20,0
2013,1,27,2013.0726,395.99,7,2013-01-27,0
2013,2,3,2013.0918,396.86,6,2013-02-03,0
2013,2,10,2013.111,397.2,6,2013-02-10,0
2013,2,17,2013.1301,397.37,7,2013-02-17,0
2013,2,24,2013.1493,396.96,6,2013-02-24,0
2013,3,3,2013.1685,397.88,6,2013-03-03,0
2013,3,10,2013.1877,397.17,7,2013-03-10,0
2013,3,17,2013.2068,397.58,7,2013-03-17,0
2013,3,24,2013.226,398.19,7,2013-03-24,0
2013,3,31,2013.2452,398.3,6,2013-03-31,0
2013,4,7,2013.2644,398,7,2013-04-07,0
2013,4,14,2013.2836,398.19,2,2013-04-14,0
2013,4,21,2013.3027,399.44,6,2013-04-21,0
2013,4,28,2013.3219,399.76,6,2013-04-28,0
2013,5,5,2013.3411,399.75,6,2013-05-05,0
2013,5,12,2013.3603,399.98,5,2013-05-12,0
2013,5,19,2013.3795,400.17,7,2013-05-19,0
2013,5,26,2013.3986,400.12,7,2013-05-26,0
2013,6,2,2013.4178,399.4,7,2013-06-02,0
2013,6,9,2013.437,398.8,6,2013-06-09,0
2013,6,16,2013.4562,398.33,7,2013-06-16,0
2013,6,23,2013.4753,398.84,4,2013-06-23,0
2013,6,30,2013.4945,398.43,5,2013-06-30,0
2013,7,7,2013.5137,397.93,4,2013-07-07,0
2013,7,14,2013.5329,397.27,4,2013-07-14,0
2013,7,21,2013.5521,397.01,6,2013-07-21,0
2013,7,28,2013.5712,396.87,6,2013-07-28,0
2013,8,4,2013.5904,395.86,6,2013-08-04,0
2013,8,11,2013.6096,395.32,6,2013-08-11,0
2013,8,18,2013.6288,395.34,5,2013-08-18,0
2013,8,25,2013.6479,394.42,7,2013-08-25,0
2013,9,1,2013.6671,394.05,7,2013-09-01,0
2013,9,8,2013.6863,393.59,6,2013-09-08,0
2013,9,15,2013.7055,393.73,5,2013-09-15,0
2013,9,22,2013.7247,393.58,6,2013-09-22,0
2013,9,29,2013.7438,393.52,7,2013-09-29,0
2013,10,6,2013.763,393.55,7,2013-10-06,0
2013,10,13,2013.7822,393.88,4,2013-10-13,0
2013,10,20,2013.8014,394.19,7,2013-10-20,0
2013,10,27,2013.8205,394.44,7,2013-10-27,0
2013,11,3,2013.8397,394.67,7,2013-11-03,0
2013,11,10,2013.8589,395.73,7,2013-11-10,0
2013,11,17,2013.8781,395.07,7,2013-11-17,0
2013,11,24,2013.8973,396.2,7,2013-11-24,0
2013,12,1,2013.9164,396.46,7,2013-12-01,0
2013,12,8,2013.9356,396.33,7,2013-12-08,0
2013,12,15,2013.9548,397.61,6,2013-12-15,0
2013,12,22,2013.974,397.46,7,2013-12-22,0
2013,12,29,2013.9932,397.6,7,2013-12-29,0
2014,1,5,2014.0123,398.41,7,2014-01-05,0
2014,1,12,2014.0315,397.93,7,2014-01-12,0
2014,1,19,2014.0507,398.15,7,2014-01-19,0
2014,1,26,2014.0699,398.02,7,2014-01-26,0
2014,2,2,2014.089,398.16,7,2014-02-02,0
2014,2,9,2014.1082,398.06,7,2014-02-09,0
2014,2,16,2014.1274,398.27,6,2014-02-16,0
2014,2,23,2014.1466,398.47,7,2014-02-23,0
2014,3,2,2014.1658,398.64,5,2014-03-02,0
2014,3,9,2014.1849,400.07,6,2014-03-09,0
2014,3,16,2014.2041,401.36,3,2014-03-16,0
2014,3,23,2014.2233,400.3,5,2014-03-23,0
2014,3,30,2014.2425,400.8,7,2014-03-30,0
2014,4,6,2014.2616,401.29,7,2014-04-06,0
2014,4,13,2014.2808,401.72,5,2014-04-13,0
2014,4,20,2014.3,401.77,7,2014-04-20,0
2014,4,27,2014.3192,401.92,6,2014-04-27,0
2014,5,4,2014.3384,401.9,3,2014-05-04,0
2014,5,11,2014.3575,401.91,2,2014-05-11,0
2014,5,18,2014.3767,401.93,7,2014-05-18,0
2014,5,25,2014.3959,402,7,2014-05-25,0
2014,6,1,2014.4151,401.99,7,2014-06-01,0
2014,6,8,2014.4342,401.68,6,2014-06-08,0
2014,6,15,2014.4534,401.21,7,2014-06-15,0
2014,6,22,2014.4726,401.12,6,2014-06-22,0
2014,6,29,2014.4918,400.4,7,2014-06-29,0
2014,7,6,2014.511,400,7,2014-07-06,0
2014,7,13,2014.5301,398.98,5,2014-07-13,0
2014,7,20,2014.5493,398.97,5,2014-07-20,0
2014,7,27,2014.5685,397.58,5,2014-07-27,0
2014,8,3,2014.5877,397.94,4,2014-08-03,0
2014,8,10,2014.6068,397.38,5,2014-08-10,0
2014,8,17,2014.626,397.03,5,2014-08-17,0
2014,8,24,2014.6452,396.38,5,2014-08-24,0
2014,8,31,2014.6644,396.5,4,2014-08-31,0
2014,9,7,2014.6836,395.19,6,2014-09-07,0
2014,9,14,2014.7027,395.26,3,2014-09-14,0
2014,9,21,2014.7219,395.6,6,2014-09-21,0
2014,9,28,2014.7411,395.47,6,2014-09-28,0
2014,10,5,2014.7603,395.72,7,2014-10-05,0
2014,10,12,2014.7795,395.79,5,2014-10-12,0
2014,10,19,2014.7986,396,5,2014-10-19,0
2014,10,26,2014.8178,397.6,5,2014-10-26,0
2014,11,2,2014.837,396.9,7,2014-11-02,0
2014,11,9,2014.8562,397.33,6,2014-11-09,0
2014,11,16,2014.8753,397.43,7,2014-11-16,0
2014,11,23,2014.8945,398.02,5,2014-11-23,0
2014,11,30,2014.9137,398.34,7,2014-11-30,0
2014,12,7,2014.9329,399.28,5,2014-12-07,0
2014,12,14,2014.9521,399.28,7,2014-12-14,0
2014,12,21,2014.9712,399.11,7,2014-12-21,0
2014,12,28,2014.9904,400.03,7,2014-12-28,0
2015,1,4,2015.0096,400.05,7,2015-01-04,0
2015,1,11,2015.0288,400.36,6,2015-01-11,0
2015,1,18,2015.0479,399.7,7,2015-01-18,0
2015,1,25,2015.0671,400.39,7,2015-01-25,0
2015,2,1,2015.0863,400.44,7,2015-02-01,0
2015,2,8,2015.1055,400.14,7,2015-02-08,0
2015,2,15,2015.1247,400.11,7,2015-02-15,0
2015,2,22,2015.1438,401.53,7,2015-02-22,0
2015,3,1,2015.163,401.48,4,2015-03-01,0
2015,3,8,2015.1822,402.23,6,2015-03-08,0
2015,3,15,2015.2014,400.97,6,2015-03-15,0
2015,3,22,2015.2205,401.97,7,2015-03-22,0
2015,3,29,2015.2397,402,5,2015-03-29,0
2015,4,5,2015.2589,403.39,4,2015-04-05,0
2015,4,12,2015.2781,404.23,6,2015-04-12,0
2015,4,19,2015.2973,403.27,7,2015-04-19,0
2015,4,26,2015.3164,403.99,7,2015-04-26,0
2015,5,3,2015.3356,404.33,6,2015-05-03,0
2015,5,10,2015.3548,404.16,7,2015-05-10,0
2015,5,17,2015.374,404.16,7,2015-05-17,0
2015,5,24,2015.3932,403.99,7,2015-05-24,0
2015,5,31,2015.4123,403.37,6,2015-05-31,0
2015,6,7,2015.4315,403.41,7,2015-06-07,0
2015,6,14,2015.4507,402.56,7,2015-06-14,0
2015,6,21,2015.4699,402.88,7,2015-06-21,0
2015,6,28,2015.489,402.33,7,2015-06-28,0
2015,7,5,2015.5082,401.9,6,2015-07-05,0
2015,7,12,2015.5274,401.57,5,2015-07-12,0
2015,7,19,2015.5466,401.43,3,2015-07-19,0
2015,7,26,2015.5658,400.38,7,2015-07-26,0
2015,8,2,2015.5849,398.54,6,2015-08-02,0
2015,8,9,2015.6041,399.37,6,2015-08-09,0
2015,8,16,2015.6233,399.32,6,2015-08-16,0
2015,8,23,2015.6425,399.04,7,2015-08-23,0
2015,8,30,2015.6616,398.68,7,2015-08-30,0
2015,9,6,2015.6808,397.96,6,2015-09-06,0
2015,9,13,2015.7,397.43,4,2015-09-13,0
2015,9,20,2015.7192,397.52,7,2015-09-20,0
2015,9,27,2015.7384,397.41,5,2015-09-27,0
2015,10,4,2015.7575,398.56,7,2015-10-04,0
2015,10,11,2015.7767,398.37,6,2015-10-11,0
2015,10,18,2015.7959,398.71,6,2015-10-18,0
2015,10,25,2015.8151,398.68,7,2015-10-25,0
2015,11,1,2015.8342,399.26,6,2015-11-01,0
2015,11,8,2015.8534,400.22,5,2015-11-08,0
2015,11,15,2015.8726,400.55,6,2015-11-15,0
2015,11,22,2015.8918,400.58,7,2015-11-22,0
2015,11,29,2015.911,401,7,2015-11-29,0
2015,12,6,2015.9301,401.52,6,2015-12-06,0
2015,12,13,2015.9493,402.55,7,2015-12-13,0
2015,12,20,2015.9685,402.81,7,2015-12-20,0
2015,12,27,2015.9877,402.28,7,2015-12-27,0
2016,1,3,2016.0068,402.32,5,2016-01-03,0
2016,1,10,2016.026,402.65,5,2016-01-10,0
2016,1,17,2016.0451,402.78,7,2016-01-17,0
2016,1,24,2016.0642,403.33,7,2016-01-24,0
2016,1,31,2016.0833,404.75,5,2016-01-31,0
2016,2,7,2016.1025,403.98,5,2016-02-07,0
2016,2,14,2016.1216,403.85,7,2016-02-14,0
2016,2,21,2016.1407,404.59,7,2016-02-21,0
2016,2,28,2016.1598,404.24,7,2016-02-28,0
2016,3,6,2016.179,404.18,6,2016-03-06,0
2016,3,13,2016.1981,404.97,7,2016-03-13,0
2016,3,20,2016.2172,405.85,5,2016-03-20,0
2016,3,27,2016.2363,405.64,7,2016-03-27,0
2016,4,3,2016.2555,406.78,4,2016-04-03,0
2016,4,10,2016.2746,408.91,6,2016-04-10,0
2016,4,17,2016.2937,407.64,7,2016-04-17,0
2016,4,24,2016.3128,407.9,5,2016-04-24,0
2016,5,1,2016.332,407.73,7,2016-05-01,0
2016,5,8,2016.3511,408.05,7,2016-05-08,0
2016,5,15,2016.3702,407.49,7,2016-05-15,0
2016,5,22,2016.3893,408.51,6,2016-05-22,0
2016,5,29,2016.4085,407.64,5,2016-05-29,0
2016,6,5,2016.4276,407.04,7,2016-06-05,0
2016,6,12,2016.4467,407.39,6,2016-06-12,0
2016,6,19,2016.4658,406.85,6,2016-06-19,0
2016,6,26,2016.485,406.17,5,2016-06-26,0
2016,7,3,2016.5041,405.75,6,2016-07-03,0
2016,7,10,2016.5232,404.68,6,2016-07-10,0
2016,7,17,2016.5423,403.59,7,2016-07-17,0
2016,7,24,2016.5615,404.04,7,2016-07-24,0
2016,7,31,2016.5806,403.68,6,2016-07-31,0
2016,8,7,2016.5997,403.08,5,2016-08-07,0
2016,8,14,2016.6189,402.05,4,2016-08-14,0
2016,8,21,2016.638,402.11,7,2016-08-21,0
2016,8,28,2016.6571,401.16,5,2016-08-28,0
2016,9,4,2016.6762,401.18,6,2016-09-04,0
2016,9,11,2016.6954,401.47,6,2016-09-11,0
2016,9,18,2016.7145,401.08,7,2016-09-18,0
2016,9,25,2016.7336,400.94,5,2016-09-25,0
2016,10,2,2016.7527,401.13,7,2016-10-02,0
2016,10,9,2016.7719,401.78,6,2016-10-09,0
2016,10,16,2016.791,401.86,7,2016-10-16,0
2016,10,23,2016.8101,402.35,6,2016-10-23,0
2016,10,30,2016.8292,403,7,2016-10-30,0
2016,11,6,2016.8484,403,6,2016-11-06,0
2016,11,13,2016.8675,403.79,6,2016-11-13,0
2016,11,20,2016.8866,404.19,7,2016-11-20,0
2016,11,27,2016.9057,404.75,5,2016-11-27,0
2016,12,4,2016.9249,404.09,7,2016-12-04,0
2016,12,11,2016.944,405.03,6,2016-12-11,0
2016,12,18,2016.9631,404.62,7,2016-12-18,0
2016,12,25,2016.9822,404.96,7,2016-12-25,0
2017,1,1,2017.0014,406.14,7,2017-01-01,0
2017,1,8,2017.0205,406.2,7,2017-01-08,0
2017,1,15,2017.0397,406.41,7,2017-01-15,0
2017,1,22,2017.0589,406.71,4,2017-01-22,0
2017,1,29,2017.0781,406.43,6,2017-01-29,0
2017,2,5,2017.0973,406.26,7,2017-02-05,0
2017,2,12,2017.1164,406.14,7,2017-02-12,0
2017,2,19,2017.1356,407.17,5,2017-02-19,0
2017,2,26,2017.1548,407.6,7,2017-02-26,0
2017,3,5,2017.174,406.34,2,2017-03-05,0
2017,3,12,2017.1932,407.77,6,2017-03-12,0
2017,3,19,2017.2123,407.02,6,2017-03-19,0
2017,3,26,2017.2315,408.6,7,2017-03-26,0
2017,4,2,2017.2507,407.84,6,2017-04-02,0
2017,4,9,2017.2699,409.03,6,2017-04-09,0
2017,4,16,2017.289,409.84,6,2017-04-16,0
2017,4,23,2017.3082,410.16,6,2017-04-23,0
2017,4,30,2017.3274,409.39,5,2017-04-30,0
2017,5,7,2017.3466,409.52,7,2017-05-07,0
2017,5,14,2017.3658,410.6,5,2017-05-14,0
2017,5,21,2017.3849,410.2,7,2017-05-21,0
2017,5,28,2017.4041,409.77,7,2017-05-28,0
2017,6,4,2017.4233,409.89,7,2017-06-04,0
2017,6,11,2017.4425,409.63,4,2017-06-11,0
2017,6,18,2017.4616,408.51,6,2017-06-18,0
2017,6,25,2017.4808,407.95,7,2017-06-25,0
2017,7,2,2017.5,408.28,5,2017-07-02,0
2017,7,9,2017.5192,407.26,7,2017-07-09,0
2017,7,16,2017.5384,407.01,7,2017-07-16,0
2017,7,23,2017.5575,406.93,6,2017-07-23,0
2017,7,30,2017.5767,406.66,6,2017-07-30,0
2017,8,6,2017.5959,405.73,7,2017-08-06,0
2017,8,13,2017.6151,405.39,6,2017-08-13,0
2017,8,20,2017.6342,404.74,7,2017-08-20,0
2017,8,27,2017.6534,404.39,7,2017-08-27,0
2017,9,3,2017.6726,403.89,6,2017-09-03,0
2017,9,10,2017.6918,403.87,7,2017-09-10,0
2017,9,17,2017.711,403.25,5,2017-09-17,0
2017,9,24,2017.7301,402.95,6,2017-09-24,0
2017,10,1,2017.7493,403.14,6,2017-10-01,0
2017,10,8,2017.7685,403.61,7,2017-10-08,0
2017,10,15,2017.7877,404.14,6,2017-10-15,0
2017,10,22,2017.8068,404.19,6,2017-10-22,0
2017,10,29,2017.826,404.34,6,2017-10-29,0
2017,11,5,2017.8452,404.44,7,2017-11-05,0
2017,11,12,2017.8644,405.26,7,2017-11-12,0
2017,11,19,2017.8836,406.31,5,2017-11-19,0
2017,11,26,2017.9027,406.52,5,2017-11-26,0
2017,12,3,2017.9219,406.94,7,2017-12-03,0
2017,12,10,2017.9411,406.74,7,2017-12-10,0
2017,12,17,2017.9603,406.99,7,2017-12-17,0
2017,12,24,2017.9795,407.41,7,2017-12-24,0
2017,12,31,2017.9986,407.57,7,2017-12-31,0
2018,1,7,2018.0178,408.33,6,2018-01-07,0
2018,1,14,2018.037,408.08,7,2018-01-14,0
2018,1,21,2018.0562,408.47,6,2018-01-21,0
2018,1,28,2018.0753,408.07,7,2018-01-28,0
2018,2,4,2018.0945,408.4,7,2018-02-04,0
2018,2,11,2018.1137,408.56,7,2018-02-11,0
2018,2,18,2018.1329,408.65,7,2018-02-18,0
2018,2,25,2018.1521,409.09,7,2018-02-25,0
2018,3,4,2018.1712,410.03,7,2018-03-04,0
2018,3,11,2018.1904,408.91,6,2018-03-11,0
2018,3,18,2018.2096,409.32,7,2018-03-18,0
2018,3,25,2018.2288,410.22,6,2018-03-25,0
2018,4,1,2018.2479,409.39,7,2018-04-01,0
2018,4,8,2018.2671,409.65,4,2018-04-08,0
2018,4,15,2018.2863,411.25,2,2018-04-15,0
2018,4,22,2018.3055,411.88,6,2018-04-22,0
2018,4,29,2018.3247,409.86,5,2018-04-29,0
2018,5,6,2018.3438,411.25,4,2018-05-06,0
2018,5,13,2018.363,412.07,7,2018-05-13,0
2018,5,20,2018.3822,411.65,5,2018-05-20,0
2018,5,27,2018.4014,411.61,7,2018-05-27,0
2018,6,3,2018.4205,411.14,7,2018-06-03,0
2018,6,10,2018.4397,411.36,7,2018-06-10,0
2018,6,17,2018.4589,410.56,6,2018-06-17,0
2018,6,24,2018.4781,410.76,7,2018-06-24,0
2018,7,1,2018.4973,409.6,5,2018-07-01,0
2018,7,8,2018.5164,409.35,6,2018-07-08,0
2018,7,15,2018.5356,408.74,7,2018-07-15,0
2018,7,22,2018.5548,408.48,7,2018-07-22,0
2018,7,29,2018.574,407.65,6,2018-07-29,0
2018,8,5,2018.5932,407.42,7,2018-08-05,0
2018,8,12,2018.6123,407.26,7,2018-08-12,0
2018,8,19,2018.6315,407.03,7,2018-08-19,0
2018,8,26,2018.6507,406.3,7,2018-08-26,0
2018,9,2,2018.6699,405.68,7,2018-09-02,0
2018,9,9,2018.689,405.58,7,2018-09-09,0
2018,9,16,2018.7082,405.88,7,2018-09-16,0
2018,9,23,2018.7274,405.73,6,2018-09-23,0
2018,9,30,2018.7466,405.69,7,2018-09-30,0
2018,10,7,2018.7658,405.77,7,2018-10-07,0
2018,10,14,2018.7849,406.2,6,2018-10-14,0
2018,10,21,2018.8041,406.81,7,2018-10-21,0
2018,10,28,2018.8233,406.67,6,2018-10-28,0
2018,11,4,2018.8425,407.18,5,2018-11-04,0
2018,11,11,2018.8616,408.94,5,2018-11-11,0
2018,11,18,2018.8808,408.78,6,2018-11-18,0
2018,11,25,2018.9,408.58,7,2018-11-25,0
2018,12,2,2018.9192,408.69,6,2018-12-02,0
2018,12,9,2018.9384,409.6,7,2018-12-09,0
2018,12,16,2018.9575,409.51,7,2018-12-16,0
2018,12,23,2018.9767,409.33,7,2018-12-23,0
2018,12,30,2018.9959,409.8,7,2018-12-30,0
2019,1,6,2019.0151,410.86,6,2019-01-06,0
2019,1,13,2019.0342,410.55,4,2019-01-13,0
2019,1,20,2019.0534,412.19,6,2019-01-20,0
2019,1,27,2019.0726,411.23,7,2019-01-27,0
2019,2,3,2019.0918,411.83,7,2019-02-03,0
2019,2,10,2019.111,412.63,6,2019-02-10,0
2019,2,17,2019.1301,411.19,7,2019-02-17,0
2019,2,24,2019.1493,412.62,7,2019-02-24,0
2019,3,3,2019.1685,412.37,7,2019-03-03,0
2019,3,10,2019.1877,412.37,7,2019-03-10,0
2019,3,17,2019.2068,412.02,7,2019-03-17,0
2019,3,24,2019.226,411.53,4,2019-03-24,0
2019,3,31,2019.2452,412.4,6,2019-03-31,0
2019,4,7,2019.2644,413.35,6,2019-04-07,0
2019,4,14,2019.2836,413.82,7,2019-04-14,0
2019,4,21,2019.3027,413.99,6,2019-04-21,0
2019,4,28,2019.3219,414.52,6,2019-04-28,0
2019,5,5,2019.3411,414.54,7,2019-05-05,0
2019,5,12,2019.3603,415.62,6,2019-05-12,0
2019,5,19,2019.3795,414.97,6,2019-05-19,0
2019,5,26,2019.3986,414.52,7,2019-05-26,0
2019,6,2,2019.4178,414.6,6,2019-06-02,0
2019,6,9,2019.437,414.3,6,2019-06-09,0
2019,6,16,2019.4562,414.08,7,2019-06-16,0
2019,6,23,2019.4753,413.63,6,2019-06-23,0
2019,6,30,2019.4945,413.64,7,2019-06-30,0
2019,7,7,2019.5137,412.3,7,2019-07-07,0
2019,7,14,2019.5329,412.37,3,2019-07-14,0
2019,7,21,2019.5521,411.07,5,2019-07-21,0
2019,7,28,2019.5712,410.28,7,2019-07-28,0
2019,8,4,2019.5904,410.56,7,2019-08-04,0
2019,8,11,2019.6096,410.48,7,2019-08-11,0
2019,8,18,2019.6288,409.79,6,2019-08-18,0
2019,8,25,2019.6479,409.66,6,2019-08-25,0
2019,9,1,2019.6671,409.03,7,2019-09-01,0
2019,9,8,2019.6863,408.81,7,2019-09-08,0
2019,9,15,2019.7055,408.72,6,2019-09-15,0
2019,9,22,2019.7247,408.54,7,2019-09-22,0
2019,9,29,2019.7438,408.18,7,2019-09-29,0
2019,10,6,2019.763,408.6,7,2019-10-06,0
2019,10,13,2019.7822,408.84,7,2019-10-13,0
2019,10,20,2019.8014,408.94,5,2019-10-20,0
2019,10,27,2019.8205,409.51,6,2019-10-27,0
2019,11,3,2019.8397,410.12,6,2019-11-03,0
2019,11,10,2019.8589,410.41,6,2019-11-10,0
2019,11,17,2019.8781,410.4,6,2019-11-17,0
2019,11,24,2019.8973,410.93,7,2019-11-24,0
2019,12,1,2019.9164,411.28,7,2019-12-01,0
2019,12,8,2019.9356,411.53,7,2019-12-08,0
2019,12,15,2019.9548,412.1,7,2019-12-15,0
2019,12,22,2019.974,412.42,7,2019-12-22,0
2019,12,29,2019.9932,413.19,6,2019-12-29,0
2020,1,5,2020.0123,413.58,7,2020-01-05,0
2020,1,12,2020.0314,413,6,2020-01-12,0
2020,1,19,2020.0505,413.85,7,2020-01-19,0
2020,1,26,2020.0697,414.24,7,2020-01-26,0
2020,2,2,2020.0888,414.51,7,2020-02-02,0
2020,2,9,2020.1079,414.62,6,2020-02-09,0
2020,2,16,2020.127,414.27,7,2020-02-16,0
2020,2,23,2020.1462,413.92,7,2020-02-23,0
2020,3,1,2020.1653,414.07,7,2020-03-01,0
2020,3,8,2020.1844,414.32,6,2020-03-08,0
2020,3,15,2020.2036,414.5,6,2020-03-15,0
2020,3,22,2020.2227,415.75,4,2020-03-22,0
2020,3,29,2020.2418,415.95,6,2020-03-29,0
2020,4,5,2020.2609,416.65,7,2020-04-05,0
2020,4,12,2020.2801,416.48,7,2020-04-12,0
2020,4,19,2020.2992,416.09,6,2020-04-19,0
2020,4,26,2020.3183,417.02,7,2020-04-26,0
2020,5,3,2020.3374,417.04,6,2020-05-03,0
2020,5,10,2020.3566,417,6,2020-05-10,0
2020,5,17,2020.3757,417.18,5,2020-05-17,0
